gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
PERF.5.1.6,Rückmeldung von Stakeholdern,normal-SdT,vollständig,0.6551,DER.3.1.A5; ISMS.1.A13; ISMS.1.A12,DER.3.1.A5 Integration in den Informationssicherheitsprozess; ISMS.1.A13 Dokumentation des Sicherheitsprozesses; ISMS.1.A12 Management-Berichte zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.5.1.8,Verbesserungen,normal-SdT,vollständig,0.6676,ISMS.1.A13; DER.3.1.A5,ISMS.1.A13 Dokumentation des Sicherheitsprozesses; DER.3.1.A5 Integration in den Informationssicherheitsprozess,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.5.2,Bericht an die Institutionsleitung,normal-SdT,vollständig,0.7051,ISMS.1.A12,ISMS.1.A12 Management-Berichte zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.6.1.1,Sicherheitsvorfälle,normal-SdT,vollständig,0.6787,DER.2.1.A17,DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERS.2.3,Rollentrennung,normal-SdT,vollständig,0.6525,ORP.1.A4,ORP.1.A4 Funktionstrennung zwischen operativen und kontrollierenden Aufgaben,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERS.3.6,Vertrauenswürdigkeit von Bewerbenden,normal-SdT,vollständig,0.668,ORP.2.A7,ORP.2.A7 überprüfung der Vertrauenswürdigkeit von Mitarbeitern,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERS.3.7,Einarbeitung,normal-SdT,vollständig,0.6823,ORP.2.A1; ORP.3.A3; ORP.5.A6,ORP.2.A1 Geregelte Einarbeitung neuer Mitarbeiter; ORP.3.A3 Einweisung des Personals in den sicheren Umgang mit IT; ORP.5.A6 Einweisung des Personals in den sicheren Umgang mit IT,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERS.6.1,Vorgehensweise für den Weggang,normal-SdT,vollständig,0.7245,ORP.2.A2,ORP.2.A2 Geregelte Verfahrensweise beim Weggang von Mitarbeitern,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
REA.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.7084,DER.2.1.A7; DER.2.1.A10; DER.2.1.A17; DER.2.1.A2; DER.2.1.A5,DER.2.1.A7 Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen; DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A2 Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen; DER.2.1.A5 Behebung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6508,DER.2.1.A4,DER.2.1.A4 Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6963,DER.2.1.A18,DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.1.3,Übungen zur Vorfallsbehandlung,erhöht,vollständig,0.6617,DER.2.1.A17; DER.2.1.A6,DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.1,Triage und Erstreaktion,normal-SdT,vollständig,0.6585,DER.2.1.A10,DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.3,Dokumentation von Vorfällen,normal-SdT,vollständig,0.6737,DER.2.1.A16,DER.2.1.A16 Dokumentation der Behandlung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.4,Diagnosedaten,normal-SdT,vollständig,0.6624,DER.2.1.A17; DER.2.1.A10,DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.5,IT-Forensik,erhöht,vollständig,0.6723,DER.2.2.A10,DER.2.2.A10 IT-forensische Sicherung von Beweismitteln,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.5.1,Rechtssichere Beweissicherung,normal-SdT,vollständig,0.6635,DER.2.2.A10,DER.2.2.A10 IT-forensische Sicherung von Beweismitteln,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.5.2,Vier-Augen-Prinzip,erhöht,vollständig,0.6712,DER.2.2.A11; DER.2.2.A10,DER.2.2.A11 Dokumentation der Beweissicherung; DER.2.2.A10 IT-forensische Sicherung von Beweismitteln,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.6,Ursachenanalyse und Behandlung,normal-SdT,vollständig,0.6785,DER.2.1.A6; DER.2.1.A10; DER.2.1.A5; DER.2.1.A17,DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen; DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A5 Behebung von Sicherheitsvorfällen; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.6.1,Dokumentation des Vorgehens,normal-SdT,vollständig,0.7207,DER.2.1.A16,DER.2.1.A16 Dokumentation der Behandlung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.6.3,Koordinierung,normal-SdT,vollständig,0.6588,DER.2.1.A10,DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.2.6.5,Eskalation,normal-SdT,vollständig,0.7238,DER.2.1.A14,DER.2.1.A14 Eskalationsstrategie für Sicherheitsvorfälle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.3.1,Verbesserung durch Erkenntnisse,normal-SdT,vollständig,0.6692,DER.2.1.A17; DER.2.1.A18; DER.2.1.A10; DER.2.1.A5,DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A5 Behebung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
REA.3.1.1,Quantitative Analyse,normal-SdT,vollständig,0.6663,DER.2.1.A10; DER.2.1.A17,DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6665,ORP.3.A4,ORP.3.A4 Konzeption eines Sensibilisierungs- und Schulungsprogramms zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.2.4.1,Verbindung unautorisierter IT-Systeme,normal-SdT,vollständig,0.6762,INF.10.A6,INF.10.A6 Einrichtung sicherer Netzzugänge,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1,Personengebundene Authentisierungsmittel,normal-SdT,vollständig,0.6522,APP.3.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1.3,Wahl von Passwörtern,normal-SdT,vollständig,0.6548,APP.1.2.A6,APP.1.2.A6 Kennwortmanagement im Web-Browser,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.1.4,Passwörter nur im Passwortmanager,normal-SdT,vollständig,0.6918,APP.1.2.A6,APP.1.2.A6 Kennwortmanagement im Web-Browser,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.4.3,Abmelden nach Nutzung,normal-SdT,vollständig,0.6689,SYS.2.1.A22,SYS.2.1.A22 Abmelden nach Aufgabenerfüllung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.5.5,Löschfristen,normal-SdT,vollständig,0.6554,CON.6.A6,CON.6.A6 Einweisung aller Mitarbeiter in die Methoden zur Löschung oder Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.5.6,Papiervernichtung,normal-SdT,vollständig,0.6571,CON.6.A1,CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.2,Virenscan,normal-SdT,vollständig,0.6742,APP.1.1.A3; APP.5.1.A18,APP.1.1.A3 öffnen von Dokumenten aus externen Quellen; APP.5.1.A18 Spam- und Virenschutz durch Einsatz eines E-Mail-Scanners auf dem Mailserver,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.7,SPAM - Anhänge,normal-SdT,vollständig,0.6601,APP.1.1.A3,APP.1.1.A3 öffnen von Dokumenten aus externen Quellen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.14,Unautorisierte WLANs,erhöht,vollständig,0.6518,NET.2.1.A6,NET.2.1.A6 Sichere Konfiguration der WLAN-Clients,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.18,Mobiltelefone in Sicherheitsbereichen,erhöht,vollständig,0.6749,INF.9.A11,INF.9.A11 Verbot der Nutzung unsicherer Umgebungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.7.24,Zertifikatswarnungen,normal-SdT,vollständig,0.6976,APP.1.2.A3,APP.1.2.A3 Verwendung von Zertifikaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.1,Risiken der Nutzung von mobilen Endgeräten,normal-SdT,vollständig,0.7023,INF.9.A11,INF.9.A11 Verbot der Nutzung unsicherer Umgebungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.2,Schließen von Türen und Fenstern,normal-SdT,vollständig,0.6549,INF.1.A11; INF.7.A2; INF.1.A22,INF.1.A11 Abgeschlossene Türen; INF.7.A2 Geschlossene Fenster und abgeschlossene Türen; INF.1.A22 Sichere Türen und Fenster,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.3,Mitbringen von IT-Systemen,erhöht,vollständig,0.6581,INF.9.A4,INF.9.A4 Arbeiten mit fremden IT-Systemen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.8.7,Verwendung von Brandschutmitteln,normal-SdT,vollständig,0.6703,INF.2.A9,INF.2.A9 Einsatz einer Lösch- oder Brandvermeidungsanlage,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.2,Vorsicht vor Mithören,normal-SdT,vollständig,0.6585,INF.9.A11,INF.9.A11 Verbot der Nutzung unsicherer Umgebungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.5,Mitnahme zur mobilen Arbeit,normal-SdT,vollständig,0.6651,CON.7.A13; INF.9.A1; INF.9.A11,CON.7.A13 Mitnahme von Daten und Datenträgern; INF.9.A1 Geeignete Auswahl und Nutzung eines mobilen Arbeitsplatzes; INF.9.A11 Verbot der Nutzung unsicherer Umgebungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.6,Mitnahme ins Ausland,erhöht,vollständig,0.7069,CON.7.A13; CON.7.A3; INF.9.A11,"CON.7.A13 Mitnahme von Daten und Datenträgern; CON.7.A3 Identifikation länderspezifischer Regelungen, Reise- und Umgebungsbedingungen; INF.9.A11 Verbot der Nutzung unsicherer Umgebungen",N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.9.7,Reise- und Sicherheitshinweise,normal-SdT,vollständig,0.6943,CON.7.A3,"CON.7.A3 Identifikation länderspezifischer Regelungen, Reise- und Umgebungsbedingungen",N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.10.2,Umgang mit privilegierten Berechtigungen,normal-SdT,vollständig,0.6591,APP.3.3.A5; APP.5.1.A9,APP.3.3.A5 Restriktive Rechtevergabe; APP.5.1.A9 Sichere Administration von Groupware-Systemen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.10.3,Systemadministration - Sicherheitsvorfälle,normal-SdT,vollständig,0.6599,SYS.3.2.1.A7,SYS.3.2.1.A7 Verhaltensregeln bei Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.10.4,Systemadministration - Strukturierte Verkabelung,normal-SdT,vollständig,0.6626,INF.2.A23,INF.2.A23 Sicher strukturierte Verkabelung im Rechenzentrum,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
SENS.11.1,Sensibilisierung der Institutionsleitung,normal-SdT,vollständig,0.6725,ORP.3.A1; ORP.3.A4,ORP.3.A1 Sensibilisierung des Managements für Informationssicherheit; ORP.3.A4 Konzeption eines Sensibilisierungs- und Schulungsprogramms zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6649,OPS.1.1.3.A4,OPS.1.1.3.A4 Planung des änderungsmanagementprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.1.1.1,Dokumentation,normal-SdT,vollständig,0.7247,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6576,OPS.1.1.3.A11; OPS.1.1.2.A11,OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6679,APP.4.3.A20; APP.3.3.A10; OPS.1.2.2.A13,APP.4.3.A20 Regelmäßige Audits; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.2.2.2,Anpassung der Dokumentation,normal-SdT,vollständig,0.6995,OPS.1.1.2.A11; OPS.1.1.3.A11; OPS.1.1.3.A4,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; OPS.1.1.3.A4 Planung des änderungsmanagementprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.1,Dokumentation von Testergebnissen,normal-SdT,vollständig,0.6743,OPS.1.1.6.A5; OPS.1.1.6.A12; OPS.1.1.6.A2,OPS.1.1.6.A5 Durchführung nicht-funktionaler Software-Tests; OPS.1.1.6.A12 Durchführung von Regressionstests; OPS.1.1.6.A2 Durchführung von funktionalen Software-Tests,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.3,Testdaten,normal-SdT,vollständig,0.6579,OPS.1.1.6.A11,OPS.1.1.6.A11 Verwendung von anonymisierten oder pseudonymisierten Testdaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.4,Testumgebung,normal-SdT,vollständig,0.718,OPS.1.1.6.A13,OPS.1.1.6.A13 Trennung von Test- und Qualitätsmanagement-Umgebung von der Produktivumgebung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.3.1.5,Kontinuierliche Tests,erhöht,vollständig,0.6547,OPS.1.1.6.A2,OPS.1.1.6.A2 Durchführung von funktionalen Software-Tests,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
TEST.5.5,Rückblick,normal-SdT,vollständig,0.6556,OPS.1.1.3.A1,OPS.1.1.3.A1 Konzept für das Patch- und änderungsmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
VRB.1.2,Änderungen im ISMS,normal-SdT,vollständig,0.6716,ISMS.1.A13,ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
